user_id,recommended_items
1113132,1619659 257339 1203065 1525983 1898571
1113524,1088987 2406712 1321367 2716452 455510
1113612,882543 139004 1230659 1480251 1413540
1114249,952102 984114 988140 238571 134624
1114324,1165605 505157 827566 2076321 2055851
1114485,882543 139004 782713 2192333 440569
1114761,1053452 2778525 1244196 1386412 657183
1115240,2719617 1864789 1141074 1749097 2168063
1115287,2721169 569568 1355739 1044973 480007
1115445,1189146 2253107 1659407 1139663 724014
1115624,882543 2719617 139004 2774733 2146119
1115693,952102 984114 139004 988140 782713
1115833,389334 2645314 178239 594119 538944
1116791,999151 698891 1370919 842065 1686060
1117055,882543 1016436 1382937 139004 1321367
1117111,2759350 771416 2752423 440569 1516336
1117307,952102 636889 2044303 782713 2713312
1117349,340121 1981600 261126 1339831 2121552
1117502,1984327 2364286 2192333 2024738 709713
1117719,984114 988140 2592829 2192333 2713312
1118090,1053452 2778525 1244196 1386412 657183
1118453,882543 1016436 2719617 1382937 139004
1118823,2686805 2265526 1014523 2154209 2812130
1119127,2719617 139004 771416 440569 1516336
1119298,1053452 2778525 1244196 1386412 657183
1119405,139004 894515 1027708 2391382 2171316
1119951,1316860 985008 966812 306724 1725193
1119976,2719617 139004 771416 1516336 841721
1120260,2156629 1765833 757533 1646190 2567173
1120300,1597482 1602405 1300830 930736 921425
1120476,2719617 1571702 2146119 2470865 2256942
1120701,186124 1453018 776006 2470865 934762
1120994,2768923 2486236 453930 370820 446374
1121768,23873 1028918 2779857 1725193 306724
1121845,882543 139004 2774733 1321367 2716452
1121851,2705759 636889 1861093 2768923 2778442
1122221,507069 801479 2143484 570383 561594
1122326,2719617 139004 771416 2774733 1516336
1122360,2719617 2143484 2621946 1213969 1461004
1122408,1749097 1947468 828659 306724 2480507
1122434,1053452 2778525 1244196 1386412 657183
1122613,882543 1016436 139004 1382937 2306574
1123082,275929 712209 255085 397974 2083059
1123103,2306574 712209 275929 255085 397974
1123283,1978534 397974 1725193 306724 2054114
1123355,2719617 139004 2752423 1321367 2470865
1123495,2719617 139004 2192333 2828750 1413540
1123572,2719617 570668 674072 1516336 370820
1123623,712209 275929 255085 397974 479595
1124070,1053452 2778525 1244196 1386412 657183
1124095,1624781 952102 988140 2044303 2192333
1124571,767563 2470778 2036783 1268570 1872947
1124771,1241609 1978534 1360864 1966347 1091513
1125601,882543 2719617 139004 771416 2716452
1125668,1624781 952102 984114 139004 2044303
1125763,2450694 2686805 33540 2174040 2518350
1125912,882543 1624781 984114 988140 2044303
1126230,2165626 2269251 503772 72760 2445350
1126463,139004 772782 444761 1413540 1198429
1126807,882543 2719617 139004 771416 1516336
1127176,636889 139004 2774733 712209 2258544
1127307,2759350 139004 771416 841721 306724
1127401,882543 139004 2752423 2774733 440569
1127580,882543 2719617 139004 2716452 440569
1127749,554760 247719 1777103 1229563 1459360
1127864,882543 139004 771416 2752423 1413540
1127980,882543 139004 1413540 2518350 2174040
1128183,1053452 2778525 1244196 1386412 657183
1129109,1978534 2039641 1814943 469615 1552145
1129342,1053452 2778525 1244196 1386412 657183
1129600,1516336 841721 306724 2619962 704201
1129717,882543 2719617 139004 771416 440569
1129848,1516336 306724 757374 2082622 2767091
1129862,2719617 1749097 2645314 178239 306724
1130431,2752423 1321367 1521930 1893587 2444587
1130479,882543 1316860 269512 804400 2830138
1131423,1053452 2778525 1244196 1386412 657183
1131472,1189146 2253107 1978534 440569 2478900
1131558,2289895 139004 2774733 867442 1413540
1131652,2044303 2713312 238571 2592829 306724
1131807,533554 1228633 394095 1516336 2788428
1132448,882543 2719617 139004 1516336 1413540
1132726,1053452 2778525 1244196 1386412 657183
1132855,177825 1366236 1597526 1088987 2406712
1133216,47583 749431 1834588 541766 721214
1133233,882543 139004 2774733 2716452 1516336
1133260,2441881 1477734 1241609 440569 576605
1133492,1387396 85264 2330317 526800 540654
1133955,1088987 569568 2406712 480007 1044973
1134028,955572 1836572 1200699 2184058 368471
1134492,139004 988140 2044303 134624 2192333
1135387,882543 139004 275929 255085 397974
1135967,35677 650449 2680669 1878131 1849816
1136291,570383 1218780 370820 1461004 306427
1136619,882543 2146119 2038259 2716452 2315271
1137005,35677 2515220 2155146 2752423 1455644
1137681,2014172 1894914 2065029 1413540 1670804
1137684,139004 2589086 190606 1350893 1382159
1137998,882543 1016436 1382937 139004 1078888
1138611,882543 139004 26304 1413540 1516336
1138882,2006954 2815969 2287883 656696 2236999
1138926,1018726 483871 1786175 881364 852451
1138951,1624781 984114 139004 2044303 238571
1139620,1624781 952102 2719617 139004 2044303
1140019,1519543 1835742 620865 51108 2315902
1140034,882543 2337857 440569 1570917 505407
1140234,882543 1615362 548859 1952969 1976901
1140639,1423795 2415538 1802557 2103981 1641398
1141062,1138032 2666340 2197213 2798189 1874092
1141271,2705759 1189146 2253107 1836572 1861093
1141512,830073 139004 1165223 1749097 1319581
1141879,882543 984114 2044303 782713 134624
1141896,1671267 1819277 1704842 21333 302727
1142010,2719617 139004 712209 275929 255085
1142044,2719617 771416 275929 397974 1516336
1142176,882543 139004 2592829 306724 1725193
1142217,882543 1615362 1976901 2478900 109948
1142294,952102 782713 1321367 1516336 2270687
1142758,2181139 490987 2002979 305327 1706955
1143087,2109924 2239755 1492056 558217 2309306
1143176,2044303 1749097 2713312 238571 1952969
1143849,2093466 2424927 1648491 389334 2154874
1144207,882543 1016436 2719617 139004 1382937
1144262,801479 570383 2366932 272736 648824
1144282,882543 2719617 139004 771416 2774733
1144774,1597526 1130730 2234790 2334188 1292626
1145423,1053452 2778525 1244196 1386412 657183
1145578,1624781 952102 2044303 2713312 2192333
1146086,794365 2716452 2740412 257496 1734843
1146188,984114 134624 2192333 238571 1952969
1146338,2302683 1659407 1615362 1976901 370820
1147066,1053452 2778525 1244196 1386412 657183
1147109,2719617 139004 2752423 479595 1516336
1147426,2705759 2423973 2155146 1861093 190606
1148050,381044 1093941 2588490 2620827 119406
1148430,1053452 2778525 1244196 1386412 657183
1148856,2750191 2163770 2234624 1878823 961740
1148873,139004 269512 2617471 1413540 1187699
1149327,1728166 2719617 1571702 2096789 1563658
1149446,497400 1088987 2406712 144119 64039
1149657,882543 2719617 139004 2752423 478799
1149765,1053452 2778525 1244196 1386412 657183
1150185,882543 2719617 139004 771416 2713312
1150334,1755502 2719617 771416 2069813 370820
1150347,397742 2638669 2753566 979758 1540667
1150563,2719617 2752423 1321367 1516336 2270687
1150772,984114 988140 134624 238571 2192333
1151342,636889 1165869 2258544 1402355 1870704
1151444,2719617 139004 275929 255085 397974
1151789,2719617 988140 2044303 2192333 2592829
1152249,1967629 444761 772782 436974 2714606
1152269,882543 1615362 440569 370820 1976901
1152495,2719617 139004 771416 1516336 841721
1152507,882543 139004 771416 2752423 2774733
1152519,1053452 2778525 1244196 1386412 657183
1152719,2489959 478799 163684 947360 204776
1152874,1053452 2778525 1244196 1386412 657183
1153408,988140 782713 238571 2592829 548859
1153450,760411 1577756 1045268 2657302 1716209
1153838,1819277 1704842 21333 302727 2124935
1153887,2719617 771416 1516336 841721 306724
1153924,2774733 1292557 1844418 455510 139979
1154050,1053452 2778525 1244196 1386412 657183
1154456,1189146 2253107 1978534 440569 370820
1154489,2721169 569568 1983719 1355739 269512
1154681,1081513 562914 181681 705705 1162658
1154827,784737 166946 408842 1174630 71347
1155333,1053452 2778525 1244196 1386412 657183
1155523,1053452 2778525 1244196 1386412 657183
1155648,771416 1704842 841721 306724 2124935
1156705,1624781 952102 988140 2192333 134624
1157123,1228746 2142899 2478900 731325 2158063
1157134,1550605 573346 2734053 458062 2464820
1157625,399214 1660565 956277 2635254 2503329
1157792,139004 2752423 1230659 2470865 1480251
1157892,228623 77575 507027 1254543 2578166
1159902,882543 2719617 139004 2044303 238571
1160693,712209 275929 255085 397974 1516336
1161754,1069281 1796526 921541 2469440 346257
1162610,882543 2592829 1615362 1516336 1976901
1162615,1088987 2406712 144119 1218780 64039
1162841,2232446 11263 1614907 1829929 2615456
1163034,1074013 2404405 1928809 2208601 1475167
1163144,1165605 1129899 2371498 178401 2284421
1163494,1053452 2778525 1244196 1386412 657183
1163758,1053452 2778525 1244196 1386412 657183
1163897,2719617 440569 109031 1516336 2366932
1164003,636889 2768923 370820 2778442 306724
1164223,882543 35677 1194436 2719617 139004
1164306,274213 1105532 933017 1883184 1047077
1164595,1053452 2778525 1244196 1386412 657183
1164611,882543 139004 2774733 782713 2713312
1164881,592559 1088987 2406712 144119 370820
1164931,139004 712209 275929 397974 255085
1165756,31053 1472220 2512947 1604930 24587
1165855,2719617 2752423 1321367 2470865 1516336
1165874,952102 984114 238571 1516336 306724
1166068,882543 1016436 139004 1382937 2774733
1166207,952102 984114 139004 988140 238571
1166215,1304752 1170583 2239082 1253283 64019
1167057,2257874 1321367 2643193 675129 1728410
1167106,952102 984114 134624 2713312 1952969
1167686,882543 636889 139004 2155146 2774733
1167790,771416 1230659 1480251 337370 1373048
1169139,882543 984114 139004 2774733 2592829
1169469,1053452 2778525 1244196 1386412 657183
1170108,1624781 2044303 782713 2192333 134624
1170844,2423978 671237 776155 1932410 479595
1171425,882543 1615362 1413540 1976901 2478900
1171860,801479 1755502 2143484 2621946 570383
1172033,2752423 26304 2619962 1725193 704201
1172461,1053452 2778525 1244196 1386412 657183
1172779,882543 139004 2774733 2752423 269512
1172843,2693538 1228746 2478900 2158063 1810335
1173124,387569 306161 604278 1032110 1226034
1173317,882543 2728774 1450555 440569 2077275
1173968,254048 1870464 57460 2792382 2716169
1174052,2719617 988140 771416 1516336 841721
1174721,2719617 771416 1516336 841721 2619962
1174736,1165605 882543 636889 1615362 1175964
1175017,1088987 1550605 2406712 2734053 144119
1175063,882543 1321367 1044973 2270687 2721098
1175172,1713185 328312 1865850 220599 1165470
1175379,882543 139004 988140 134624 2713312
1175418,594119 538944 306724 2659160 323833
1175549,882543 2716452 440569 33197 306724
1176159,1016436 2719617 1042196 1382937 518244
1176382,1053452 2778525 1244196 1386412 657183
1176710,261126 2121552 1516336 530276 1980126
1176753,266917 519744 454732 1769279 37042
1176826,1978534 1785216 1520888 2364918 370820
1176866,1088987 771416 2406712 144119 1516336
1177082,1053452 2778525 1244196 1386412 657183
1177391,1053452 2778525 1244196 1386412 657183
1178279,2686805 2265526 1014523 2154209 2812130
1178499,275929 712209 397974 255085 2776360
1178554,952102 2719617 782713 134624 1952969
1178671,882543 2719617 1078888 1321367 2716452
1179381,731325 2158063 2478900 1074368 1419600
1179582,1088987 2406712 2257874 2643193 144119
1179947,1477734 1604573 1241609 1978534 2039641
1179973,139004 2470865 712209 397974 1413540
1180204,882543 139004 1413540 1965994 2075069
1180323,1624781 952102 988140 782713 134624
1180569,2719617 1321367 1516336 2270687 2721098
1180789,2693538 1195481 979531 1309786 2478900
1180881,2155146 1541359 2174514 1014523 182233
1181090,882543 2719617 139004 771416 2752423
1181100,882543 139004 712209 255085 1413540
1181192,882543 139004 2752423 1321367 1516336
1181691,1088987 771416 2406712 144119 64039
1181713,882543 2654710 2337997 1725193 306724
1182028,1290875 570668 1345405 674072 790528
1182541,2348573 2705759 1861093 2334188 1281739
1182975,2719617 771416 2592829 2713312 841721
1183439,882543 2719617 139004 771416 1516336
1183652,2464341 1049937 2699888 1760443 604254
1183878,75845 55199 2822823 2129958 1187844
1184187,2165626 1340066 714653 265187 2818698
1184839,2719617 2143484 2621946 570383 440569
1184878,1053452 2778525 1244196 1386412 657183
1184908,1053452 2778525 1244196 1386412 657183
1185230,2719617 2752423 1321367 2146119 26304
1185382,2774733 253152 1615362 1976901 558031
1185402,882543 139004 275929 712209 397974
1186226,139004 782713 238571 2713312 1516336
1186276,1494361 508531 2024738 2833963 937376
1186532,1090310 1020200 162252 2294453 1096192
1186775,1803686 902396 670600 1748521 1907735
1186853,1130730 2334188 2486236 453930 370820
1186970,1801603 1114032 2339487 2083394 373199
1187263,952102 2044303 2713312 238571 548859
1187740,2750191 1549837 1864789 1749097 1141074
1188275,2721169 569568 1355739 480007 1027027
1188556,2719617 771416 1516336 370820 841721
1188737,882543 2719617 771416 1516336 841721
1188939,882543 2543737 1737971 440569 633335
1189548,882543 1016436 2719617 1382937 2716452
1190072,1053452 2778525 1244196 1386412 657183
1191593,882543 2719617 139004 1413540 1516336
1191943,827566 850988 2830138 1175964 1088968
1192256,1316860 2774733 130230 2617471 660938
1192670,2719617 771416 370820 841721 306724
1192722,378726 2557272 1615202 1556166 368471
1192733,2719617 2146119 859242 1840914 611630
1193225,543296 1983757 2641962 869264 980935
1193662,1053452 2778525 1244196 1386412 657183
1194128,1088987 771416 2406712 144119 1516336
1194167,882543 139004 1014523 190606 1413540
1194830,1053452 2778525 1244196 1386412 657183
1194857,712209 255085 440569 479595 370820
1194887,2719617 1749097 771416 1516336 841721
1195437,1053452 2778525 1244196 1386412 657183
1196466,2752423 1321367 1521930 1596124 2444587
1196650,2044303 782713 2192333 238571 548859
1196674,1978534 1139663 1785216 2364918 370820
1196807,882543 139004 440569 1615362 1413540
1197017,882543 1016436 2719617 139004 1382937
1197021,882543 139004 2044303 2713312 1413540
1197035,1053452 2778525 1244196 1386412 657183
1197072,1470646 483871 688689 926632 660938
1198037,2740412 257496 190325 2359880 2440859
1198140,1591891 2170079 1014523 1079971 479595
1198494,2348573 1189146 2253107 1615362 440569
1198574,77504 1129576 215873 330019 1756345
1198817,2557272 1050614 1556166 826027 867260
1198858,1014523 117372 611837 1706517 2552625
1199041,2024094 1597482 914866 261735 1602405
1199404,1624781 984114 988140 2044303 782713
1199516,243427 2474739 79135 852451 1463983
1200043,1129899 174892 2246580 850988 2300127
1200532,1053452 2778525 1244196 1386412 657183
1200557,389334 2645314 178239 594119 538944
1200794,389334 2645314 178239 594119 1669272
1201101,1624781 2044303 2592829 134624 2192333
1201323,952102 984114 782713 2713312 238571
1201350,882543 2719617 139004 771416 2592829
1201388,882543 1321367 2716452 1516336 2158063
1202137,1053452 2778525 1244196 1386412 657183
1202201,952102 1068607 555605 2071234 306724
1202549,1053452 2778525 1244196 1386412 657183
1202698,2257874 2643193 1516336 475192 906209
1203410,882543 139004 1450555 2439554 2076321
1203955,882543 139004 1413540 306724 1725193
1203972,2719617 1864789 297118 590953 961740
1204031,882543 984114 139004 2044303 2774733
1204087,2719617 1864789 771416 1141074 595394
1204291,882543 2719617 139004 2752423 1516336
1204295,952102 988140 2044303 2592829 2713312
1204315,1228746 731325 2158063 2478900 1419600
1204758,882543 139004 190606 2716452 440569
1204780,984114 139004 988140 782713 2713312
1205494,1165605 882543 2086015 2304657 1450555
1206027,2348573 1785216 2364918 2486236 453930
1206381,2719617 771416 1571702 1516336 841721
1206398,882543 1016436 1382937 139004 1749097
